	mean	se_mean	sd	X2.5.	X25.	X50.	X75.	X97.5.	n_eff	Rhat
eta_[3]	-1.38623379985189	0.0021756472526882	0.196165791069284	-1.78506036532458	-1.51467001355988	-1.37941021269885	-1.25268401815383	-1.01720040831614	8129.60758250307	1.00008979780261
eta_[4]	0.158340928978654	0.00207616621878479	0.177403186227128	-0.178059107177046	0.0350810373748229	0.155865295959675	0.273863606617774	0.508040988920443	7301.27305417889	1.00013936170729
eta_[5]	-2.39310722558414	0.0033308317147285	0.189231677546186	-2.78405915613622	-2.51654469104027	-2.38897632151192	-2.26376958314371	-2.0381629648214	3227.61924635104	1.00055287284581
eta_[6]	-0.750261420114848	0.00149591135350561	0.170299253346005	-1.0805617745645	-0.866153053723534	-0.752562799044012	-0.634459597861864	-0.413420110762424	12960.2616972379	0.999926063008121
eta_[7]	-0.813912399087836	0.0013987279475475	0.168269007013374	-1.14476957841766	-0.927275333814254	-0.8121399160895	-0.700391800794877	-0.485010551856565	14472.4400362839	0.999838538050219
eta_[8]	-0.163965473573825	0.00169152211355535	0.172726834270139	-0.499216842450141	-0.282206739357187	-0.163917727731636	-0.0476263807980698	0.178537939453357	10427.1174926922	1.00013567615288
eta_[9]	-0.914561676131833	0.00147451523664632	0.172985247161504	-1.25054275914476	-1.03051443177436	-0.912762446821361	-0.797300831402814	-0.575351691066606	13763.2057913178	0.999882169230673
eta_[10]	-0.0118073797068089	0.00194925100486602	0.177475620844683	-0.356919705335638	-0.131395612673208	-0.013953825525513	0.107397492149468	0.340217614700142	8289.75842201475	1.00016582412184
eta_[11]	-1.11829122391178	0.00178891600623013	0.180195213913547	-1.48101503713973	-1.23809583291973	-1.11477626204792	-0.995527173432001	-0.773283051687927	10146.274404279	0.999897448107373
eta_[12]	-0.0518261587317424	0.00183455828164365	0.176876933699727	-0.387267255794696	-0.171731714940831	-0.0551859030565946	0.0659099103759118	0.30120218687831	9295.64168869975	1.0000009361994
eta_[13]	-0.558355450085872	0.00144556000944302	0.17039797761706	-0.889944854446062	-0.673150105014523	-0.559064589591192	-0.444356494770681	-0.221226412578044	13894.9382651543	0.999829699100502
eta_[14]	-0.912910237603373	0.00148786612970572	0.170714930238123	-1.2525390987643	-1.02593380156257	-0.909996036640146	-0.798055020088013	-0.582716173327277	13164.8312000673	0.999986727489424
eta_[15]	-0.325651457620871	0.00162038058769663	0.171617413295695	-0.655057001472612	-0.442329701186953	-0.328321432961653	-0.209880836572387	0.0163149076064221	11217.3078847555	0.999896211432537
eta_[16]	-0.218378399275799	0.0016616621113095	0.176528874952842	-0.557098730647509	-0.337583685699406	-0.219546024507813	-0.0994456427913838	0.133091228594406	11286.1566031715	1.00007620380234
eta_[17]	-0.466730967416147	0.00152277885669659	0.171521445903321	-0.797921132860651	-0.583361763058783	-0.467632373475461	-0.351208281876966	-0.126514377192359	12687.1239215934	0.99978234510455
eta_[18]	-0.18846973648492	0.001748743641514	0.174245146419987	-0.527513439077226	-0.303761136309225	-0.19015384287343	-0.0728104696034357	0.156005833593423	9928.16720321509	0.999931265126865
eta_[19]	-0.339808449931817	0.00150766065550144	0.140595249980183	-0.611159479888197	-0.435283793649182	-0.34035870535613	-0.246047323701213	-0.0621106327239892	8696.29159439751	1.000008596481
eta_[20]	-0.344589970207907	0.00157677473577139	0.172102424536504	-0.684170284775184	-0.458297436671775	-0.346824250877149	-0.229588311174726	-0.00349612199257883	11913.3711412636	0.99990162225004
eta_[21]	-0.580476911107894	0.00148129332273856	0.172683842622825	-0.915350113808965	-0.696104675209565	-0.581370991973833	-0.4670792156248	-0.237830362770612	13590.0569919324	1.00005060919205
eta_[22]	-0.815725120683716	0.00140727276422889	0.171106923068043	-1.1557026994067	-0.930373416461901	-0.814879110293597	-0.701572513442218	-0.484655958199828	14783.5453585053	0.999999790830372
eta_[23]	-0.448437651326027	0.00149327423017777	0.170146927913081	-0.779343666596884	-0.560957977934472	-0.450500328463455	-0.335923234809785	-0.110338403610994	12982.8214191727	1.00013863198799
eta_[24]	-1.0028857911568	0.00161895074538336	0.177883229627226	-1.35610768134428	-1.11962484561554	-1.003617357459	-0.884640271491225	-0.656996320278787	12072.6535981469	0.999846089853965
eta_[25]	0.102081080279889	0.00210246906612469	0.178890796618021	-0.239477013363847	-0.0190357449409983	0.0994667999169934	0.220640834796565	0.464446668689794	7239.63659536021	1.0000936872808
eta_[26]	-0.890954978585235	0.00141205316777909	0.172668359385336	-1.23447218188834	-1.00629284440219	-0.890437934673932	-0.775373812386667	-0.553374761280026	14952.8310483458	1.0000289827297
eta_[27]	-0.401479293120998	0.00155406762331385	0.173811168528756	-0.746839367925765	-0.519006003147056	-0.40183570180624	-0.28445272846592	-0.0563170471982409	12508.7966759759	1.0000513114009
eta_[28]	-1.41451316168469	0.00219713473060149	0.198139432052206	-1.82382637295408	-1.54336100620171	-1.40685702248014	-1.27849543482821	-1.04578061315689	8132.58197017644	0.999871279616227
eta_[29]	-0.168758662295824	0.00166769357630691	0.177389927837112	-0.509976431661076	-0.288833736180356	-0.168607718981346	-0.0533634134764758	0.186252770149366	11314.2404009635	0.999964808333565
eta_[30]	-0.958908886037919	0.00154803372315816	0.173455975877235	-1.30161779378078	-1.07461550422251	-0.958822182516946	-0.842918495132405	-0.616248001510307	12555.0283777361	0.999972242870891
eta_[31]	-0.639375567381691	0.00137451067777536	0.173038446609843	-0.977615763447231	-0.754834198928429	-0.640033008162304	-0.524899775434548	-0.295178345593619	15848.5297531155	0.999798882975586
eta_[32]	-0.729013794386049	0.00144323517524452	0.172148409166954	-1.06354314211702	-0.846881495637207	-0.729602471545735	-0.613281822147367	-0.389392762041444	14227.6055801916	0.999847252114133
eta_[33]	-0.852684582463777	0.00153784808400537	0.173235537730254	-1.19426202607638	-0.967035373501241	-0.853410392010427	-0.736846084531709	-0.519136342378846	12689.5758248333	1.00014567211836
eta_[34]	-0.546604057332621	0.00146333453394936	0.170591704213866	-0.883794649840111	-0.659631583092511	-0.546335790165609	-0.432617543967403	-0.212812794494966	13590.2852380846	0.999943843904489
eta_[35]	-1.35821887487588	0.00212981834014097	0.190857526638386	-1.74910416734847	-1.48361593569878	-1.35312348505112	-1.22623495787762	-1.00154950026087	8030.33120632055	1.00012998427279
eta_[36]	-1.26910064625599	0.00197100191019777	0.189202375786366	-1.6531876434867	-1.39259711329321	-1.26333740148064	-1.14495548316366	-0.908900648929205	9214.65501852533	1.00005059623824
eta_[37]	-0.553419330813319	0.00146889678065069	0.173517817298759	-0.885615042673389	-0.67105498479618	-0.554132863152845	-0.436559109025159	-0.209579797029196	13954.2209089198	0.999909499791828
eta_[38]	-0.525373912154685	0.00143259803939877	0.170966604285652	-0.861669100103221	-0.6381491146793	-0.52617686271544	-0.411551052069475	-0.18733639246093	14242.0946226775	0.999854209833182
eta_[39]	-1.04246555877622	0.00158401486049503	0.176917773177626	-1.39613779966211	-1.15819575473813	-1.04180680571755	-0.920457176308319	-0.705149136409875	12474.5367128251	1.00018557869534
eta_[40]	-0.545508786535737	0.00143316799575967	0.173043387310779	-0.882357208957122	-0.662660839806525	-0.546678632588504	-0.428911992923893	-0.19954410801674	14578.5997572295	0.999836780134936
eta_[41]	-0.699793873404745	0.00142775058149562	0.170988389185252	-1.04223059854526	-0.814510735566197	-0.700729359534429	-0.584709930967346	-0.361793984488925	14342.6219293822	0.999835878753297
eta_[42]	0.436015914113743	0.00257915440144315	0.184795591730991	0.0820376976362861	0.309733294452767	0.43184149673376	0.557215712267954	0.817253003782661	5133.67687729013	1.00022987555811
eta_[43]	-0.762264052967741	0.00140296888092201	0.172022021200312	-1.09740252860122	-0.879052183294165	-0.760464557624686	-0.645410334126282	-0.423947338959636	15033.9124269967	0.999938780749128
eta_[44]	-1.26589860327809	0.00187861366227489	0.185565417345184	-1.64186160973078	-1.38706315356864	-1.26025187634909	-1.14142469253368	-0.913112023568907	9757.06352496049	1.0002810009593
eta_[45]	-0.78810177770362	0.0013652743128306	0.168251759237995	-1.11653284211322	-0.901266425710531	-0.787990471748585	-0.674668103543089	-0.459884539996754	15187.2586511684	0.999873862678544
eta_[46]	-0.19389365123688	0.00169104633989462	0.173065873321272	-0.529131175477219	-0.311625412379125	-0.194208571908908	-0.0781613228464124	0.149787749716911	10473.9828617189	1.0001035947483
eta_[47]	-0.488814996587112	0.00150389552188684	0.17082966854575	-0.818713379008051	-0.606276287456222	-0.488388955984489	-0.373653814665793	-0.15447402685093	12903.0168433071	0.999825843501045
eta_[48]	-0.157861858482181	0.00168805860570232	0.173391106943889	-0.491532882098102	-0.275852268282616	-0.161650739161357	-0.0430131467998399	0.192103631938249	10550.6349734464	0.999842842360495
eta_[49]	-1.61338640783432	0.00267289643080034	0.213626322115591	-2.04151621658977	-1.75928711096852	-1.60772026817102	-1.46392091346452	-1.21125690108209	6387.71108656274	0.999957320733613
eta_[50]	0.0848171860323603	0.00202372856555339	0.144937509797071	-0.190272012200878	-0.0135372873043813	0.0822000145593734	0.179923952464364	0.378797067117572	5129.28779023693	1.00057019699022
eta_[51]	-0.959382373692864	0.00145124811942507	0.174168758770192	-1.30479007977954	-1.07494131218108	-0.959348221688028	-0.839644995499161	-0.620637204620447	14403.139720691	0.999925765306098
eta_[52]	-0.506691506986222	0.00146674941694984	0.172128451140766	-0.840200533841189	-0.623890236437225	-0.507823538064064	-0.391194616461038	-0.166328110670892	13771.8877175345	0.999956105771198
eta_[53]	-0.66363115939076	0.00144712279897029	0.172551814216514	-1.00656340274683	-0.780390340788287	-0.664126896746847	-0.548402075747707	-0.318037959815449	14217.6653639223	0.999981307329437
eta_[54]	-0.509325350197035	0.00151100828985373	0.169580899221253	-0.838752464629036	-0.622739645100871	-0.510504524113024	-0.396697887296236	-0.172719217432937	12595.6380913139	0.999981865930757
eta_[55]	-0.835470331162827	0.00147475682279232	0.171060109312616	-1.17334809537047	-0.949836456255974	-0.834344846936937	-0.721899829357881	-0.503615719004402	13454.162299113	1.00011717206031
eta_[56]	-2.30788472487514	0.00328874092945392	0.185230573522599	-2.68041196418406	-2.42861493813618	-2.30466494931147	-2.18168963732624	-1.95614988084897	3172.23984848811	1.00024092046085
eta_[57]	-0.538158124150318	0.00142075986722634	0.17096001596448	-0.870963549766464	-0.653937768948268	-0.538889651010373	-0.423165863435534	-0.202507102690281	14479.3057055303	0.99993446515433
eta_[58]	-1.24365077069214	0.00191211467944792	0.185893329805302	-1.6198766816853	-1.36387310796255	-1.23737849462303	-1.1164588742166	-0.89540487410338	9451.47831610666	1.00008539908703
eta_[59]	-0.697468287748517	0.00142666374337983	0.172885498388704	-1.03701022658458	-0.813217651228135	-0.69832278738056	-0.581965976354813	-0.361276031241696	14684.9977279528	0.999998551243147
eta_[60]	-0.199986279606509	0.00171890289695687	0.17542684611724	-0.53714393590962	-0.318763099798316	-0.201612081892644	-0.0818227219696596	0.149511856592507	10415.7230596782	1.00027066546077
eta_[61]	-0.579371779732755	0.00144587442980415	0.171153566630734	-0.909467217514798	-0.697230776160933	-0.580451546972293	-0.463070776120781	-0.237884364749186	14012.3427807881	1.00012636553254
eta_[62]	-1.34133307746777	0.00212604910444343	0.194417663909463	-1.74616019601776	-1.46795025246538	-1.33264918071336	-1.2073539895909	-0.985250744291883	8362.28295671931	0.999945626880083
eta_[63]	-1.36795668157559	0.0021004101488967	0.195408399472419	-1.76489930843457	-1.49497433656325	-1.36027742095084	-1.23445197010464	-1.00309716192081	8655.22254477721	1.00000975559305
eta_[64]	-1.29751253491756	0.00203676001280657	0.188475530482782	-1.69104288927773	-1.41744059414859	-1.29228072601704	-1.16924667290748	-0.94342918503657	8563.08448159171	0.999916888868274
eta_[65]	-2.42833035799057	0.003623320274644	0.187335743855726	-2.81109089894589	-2.54936620996784	-2.42407362349851	-2.30012763039279	-2.06985601616402	2673.17782577592	1.00065062634492
eta_[66]	-2.39291600616617	0.00342419419597314	0.188648917528927	-2.77824789909597	-2.51733904420178	-2.38740506654794	-2.26411865182656	-2.03966241808492	3035.23178497849	1.00021997483181
eta_[67]	-2.31674966663709	0.00314467396802542	0.18908554306852	-2.69928621843455	-2.44071489166512	-2.3132125526897	-2.18448135193757	-1.95947131956328	3615.47530383127	1.00045637335934
eta_[68]	-2.23994738352066	0.00318517605447645	0.190094693272249	-2.62400881296146	-2.36456724444909	-2.23501039615903	-2.11176395610737	-1.87325889060692	3561.82929950768	1.00087970240873
eta_[69]	-2.0070240652125	0.00287127807658266	0.197382034353666	-2.39265479711876	-2.13630924965912	-2.00942239608834	-1.87712052924941	-1.61017450150346	4725.68458886133	1.00013311447121
eta_[70]	-2.67252017113064	0.00391951184384225	0.197953135107214	-3.07270941908216	-2.8029389542668	-2.66792536913431	-2.53669101970026	-2.30124419876457	2550.70836499578	1.00049732992288
eta_[71]	-1.51598558883092	0.00246506536440456	0.203760008630281	-1.92832285647879	-1.65050646964314	-1.50852923019035	-1.37506199845635	-1.13747961154695	6832.52172714282	1.00027921464085
eta_[72]	-1.48972913408344	0.00252274040459028	0.207339348191795	-1.9136467770529	-1.6299642479753	-1.48363739815777	-1.34312741167836	-1.10689791919293	6754.89078902562	1.00012940739779
eta_[73]	-1.94337555898168	0.00276476397118402	0.204770682850474	-2.33852861551643	-2.08047856858382	-1.94541351167957	-1.80641946478058	-1.53694297793367	5485.54060775482	1.00042262212713
eta_[74]	-1.42362402161416	0.0022925478478149	0.201800195381217	-1.84747346592888	-1.55379824036057	-1.41490545970336	-1.28454840007146	-1.05085916789529	7748.29857431902	1.00007002113531
eta_[75]	-0.363684175317353	0.00151137290342654	0.173852889594886	-0.702420704925372	-0.480116340651419	-0.365556376213528	-0.248070453593903	-0.0205072568684759	13231.8498325922	0.999974827300045
eta_[76]	-2.5342738973942	0.00363505711308755	0.190990627291491	-2.92156921375378	-2.6590490717488	-2.52907663644223	-2.40463208916428	-2.17707195479826	2760.5882344716	1.00056272261604
eta_[77]	-0.794544815751078	0.00148904679198014	0.171298138320236	-1.12867634038772	-0.909022689453269	-0.795827337901952	-0.67877676437842	-0.453876506584838	13233.9227592731	1.00009361602585
eta_[78]	-0.709254087954609	0.00149572604953877	0.169839779566041	-1.04246770581876	-0.821700740664552	-0.71014411741792	-0.594317850165288	-0.381450314303583	12893.6156549199	1.00000459610995
eta_[79]	-2.29857829169407	0.00311505634333849	0.190290619181661	-2.67413285970585	-2.42390775505256	-2.29450006593349	-2.16922854790083	-1.93225818525666	3731.66754872599	1.00031298602866
eta_[80]	-2.44334217828236	0.00345244105788419	0.190146407864685	-2.82749669328628	-2.56762302130214	-2.43973855022197	-2.31242323161813	-2.07926511284394	3033.35825142276	1.00030401353266
eta_[81]	-2.56680111410793	0.00378001270394512	0.192000647741129	-2.9660273463491	-2.69139696719506	-2.56079922950327	-2.43181060615133	-2.20587173630493	2579.99502709648	1.0011356310822
eta_[82]	-2.7222951502116	0.00388902012386769	0.199370561881635	-3.13463468497785	-2.85377448379756	-2.71665506983689	-2.58493531953892	-2.34842059835506	2628.09878108678	1.0008073096619
eta_[83]	-2.40111023425474	0.00338775695107391	0.189803360401276	-2.78566315630399	-2.52567805282071	-2.39751854832673	-2.27043188474509	-2.04463887790139	3138.94209548102	1.00029082822392
eta_[84]	-0.877808532338899	0.00152462659721317	0.171898924737636	-1.21460750780476	-0.993706714956004	-0.878243762717224	-0.760685040055116	-0.546078785260677	12712.1595952714	1.0001471781438
eta_[85]	-0.771598115464919	0.00139718625553336	0.171854779081776	-1.11314747668696	-0.884456222190663	-0.769588334482993	-0.65704686085181	-0.438379171212979	15129.153118261	0.99975354165427
eta_[86]	-2.59069913013738	0.00363003916416552	0.194904488882644	-2.9919865543434	-2.71789828917065	-2.58407255680265	-2.45647403392734	-2.22745092590107	2882.84346834159	1.00051132289369
eta_[87]	-2.18352040208838	0.00298631626063008	0.186660657431388	-2.55446686752291	-2.30795934638791	-2.18190766169983	-2.05710870742821	-1.8228299879203	3906.91519321447	1.0002036850156
eta_[88]	0.257360378465126	0.00220029305796307	0.179561972751912	-0.0886783977169483	0.133863437288648	0.254119809992814	0.378376949777247	0.617562207293896	6659.89955486695	1.00048019904609
eta_[89]	-2.54674529676839	0.0036341491972926	0.192182329030069	-2.93846488770955	-2.67278817010706	-2.54374785780979	-2.41558524331574	-2.18135615031232	2796.5423369546	1.00063531420148
eta_[90]	-0.517800978843939	0.00142002130458222	0.172126194089082	-0.856730454154862	-0.634537698231703	-0.518369119285372	-0.405044221473172	-0.175082390110175	14692.7879872982	1.00015467579893
eta_[91]	-0.64420735177854	0.00140954143383154	0.170390340058833	-0.982546528814373	-0.758129857027556	-0.64616234135568	-0.528896098789081	-0.307241846226401	14612.8271144772	1.00003703213495
eta_[92]	-2.11597040319113	0.00312958351912691	0.191363868482229	-2.49464557521337	-2.241765268631	-2.11481776086522	-1.98738648236338	-1.73813957993519	3738.92532606015	1.00061122867393
eta_[93]	-0.37750247627922	0.00152674397257567	0.172101771238836	-0.716613727316697	-0.493240702479354	-0.377899792121917	-0.261591132345561	-0.0401399754901257	12706.860198216	0.999920134023343
eta_[94]	-0.622376446390333	0.00145804949020201	0.173760451435425	-0.95877969742529	-0.738362136128661	-0.623136504974896	-0.50516736937962	-0.277466937207008	14202.2561638875	0.999937366271333
eta_[95]	-2.68454453264908	0.00390603292142193	0.195099210824125	-3.08711302857379	-2.81179250221561	-2.67839008938234	-2.55004387403853	-2.32263783271046	2494.82005563351	1.00089450574653
eta_[96]	-1.00164057460949	0.00150502283005506	0.172757466405866	-1.34562825232845	-1.11705711049884	-0.998183800858152	-0.884323000471446	-0.665418840163886	13176.1180337926	1.00001882583105
eta_[97]	-2.8475189645078	0.00413717058972943	0.204056130042835	-3.26450854138859	-2.97914454216573	-2.84066653107834	-2.7075235383608	-2.46652490103201	2432.72172994325	1.0010444843529
eta_[98]	-0.0378897674201621	0.00185069267719615	0.175731769427279	-0.375416584451158	-0.155265898251629	-0.0411475048423578	0.0788919271729406	0.313022485776065	9016.37468008144	1.00013305676855
eta_[99]	-0.528207033856544	0.00144564835002798	0.171648465504831	-0.86217637956628	-0.644042968962933	-0.528019235172527	-0.411976337497725	-0.188659772080256	14097.9030891671	0.999783640350534
eta_[100]	-2.49196258849384	0.00350809041518982	0.192777221023378	-2.88886118018185	-2.61764448263459	-2.48782396953055	-2.36013611890592	-2.13113906200941	3019.74224563946	1.00068120333197
eta_[101]	-0.356013973134933	0.00153648780381518	0.172916290031724	-0.687934564599976	-0.473868591537118	-0.35916936252158	-0.240066569601101	-0.010825091638056	12665.2446549663	1.00013929307469
eta_[102]	-0.092362293371643	0.00187798447798518	0.177313123130487	-0.431091899942834	-0.212342423719773	-0.0953742987884173	0.0250357129574059	0.261016920648801	8914.51586004657	1.0003815096155
eta_[103]	-1.89621057504698	0.00279901791203481	0.206337591556424	-2.29140876337703	-2.03795457123955	-1.89978389853616	-1.75584047327905	-1.48546462375809	5434.32188109473	1.00044606748027
eta_[104]	-0.239553304699293	0.00167424893901728	0.17153721214204	-0.567872657430992	-0.357732379454357	-0.241217044712221	-0.12395218200025	0.0971354157292316	10497.276344925	0.999921000376408
eta_[105]	-0.309285791132252	0.00149956019579162	0.141062617511759	-0.580111579204174	-0.404825427065927	-0.311573330835793	-0.215769729128431	-0.0251295362286225	8849.03816902219	0.999872501328573
eta_[106]	-0.258510824314042	0.00159719498617634	0.171797773864442	-0.593499712053793	-0.375390055031959	-0.260445379207405	-0.142916975053347	0.083059243897231	11569.6224675239	1.00008710443473
eta_[107]	0.0919153316435521	0.00211433516604322	0.17748156678233	-0.246312385721469	-0.0294694328128314	0.0890111235328763	0.210459298141694	0.443255279075385	7046.26287950341	1.00025808764891
eta_[108]	-2.59318221162548	0.00378280523102987	0.193160276331629	-2.9841290212963	-2.71786859650654	-2.58859521350782	-2.46187603538516	-2.23023534391095	2607.40007806469	1.00059335364425
eta_[109]	-0.17534311545757	0.00186509309890848	0.203787926487631	-0.574897857690336	-0.310892293797773	-0.17823200288865	-0.0412336920748963	0.23267777693039	11938.6678750325	0.999936684271118
eta_[110]	-0.430408056947316	0.00154481222602819	0.203763144726547	-0.829993106448409	-0.567266700062396	-0.432375822272836	-0.293387747736454	-0.0338514902227531	17398.0219072066	1.0000065886082
eta_[111]	0.103187025908938	0.0020856701714454	0.208683780674064	-0.302984857224121	-0.0374599221753836	0.101030187930974	0.241276093575966	0.520613082933382	10011.1998738241	0.999994316721124
eta_[112]	-1.73118009251312	0.00292966667023081	0.266536942786048	-2.2337463348207	-1.91994023675859	-1.73505172085441	-1.54378338779567	-1.21504164123061	8277.10383580773	0.999997477559747
eta_[113]	-0.639375340720943	0.00156799289870299	0.205332068462251	-1.04037700248575	-0.77691782152238	-0.639674623432103	-0.5021095898724	-0.234916924649407	17148.4701316054	0.999809330155236
eta_[114]	-2.42828605584609	0.00342093952980518	0.213717125526334	-2.8607265714009	-2.56644871864705	-2.42461298658824	-2.28684329422985	-2.01468743673746	3902.90386269815	1.00051222211067
eta_[115]	-2.65110631650126	0.00386482409314306	0.222067336109105	-3.10168950983624	-2.79611153487807	-2.64548406364755	-2.50186465145987	-2.23667891076098	3301.48936018984	1.00018232244781
eta_[116]	-1.07411312807184	0.00173535922206781	0.20915739791045	-1.49663952391201	-1.21102672086851	-1.068326502753	-0.930949488052129	-0.680447458295362	14526.7239679265	0.999856023453885
eta_[117]	0.0345101559847966	0.00205046217140555	0.206586082335957	-0.366647631071244	-0.10378487811679	0.0332554915965134	0.171580626153169	0.44490374004859	10150.7608665989	1.0001424005832
eta_[118]	-0.0388618030228133	0.00185050999305997	0.20561454470247	-0.430381890735866	-0.178018663540751	-0.0400535443306029	0.0969154135212391	0.374581660500135	12345.9580062442	0.99984323909127
eta_[119]	0.174046623196001	0.00215480968437361	0.212789783363854	-0.232958936815555	0.0269127290802178	0.170896740395014	0.31612541966302	0.60391097231518	9751.77578627224	0.999918509176989
eta_[120]	0.380300180129604	0.00259560283009409	0.21225459196302	-0.0254564966070749	0.236351081926057	0.376495471216879	0.519942504709499	0.814903630184803	6687.09835998764	1.00015867064116
eta_[121]	0.536262796068064	0.00276059399626314	0.218355030199132	0.123100751112691	0.38804328582768	0.533440401770481	0.679720396976706	0.979666968642216	6256.35414046594	1.00009051271563
eta_[122]	-0.123250296562902	0.00180854277449405	0.208454130448839	-0.521288905755451	-0.26392523700995	-0.126820002540063	0.0149312410654166	0.292792049295628	13285.0575518877	0.999952834324321
eta_[123]	-0.0247376128378592	0.00196784035045448	0.208556041250514	-0.43063708587699	-0.16535411870906	-0.0274969160681769	0.113390053854052	0.392338066757518	11232.2258185655	1.00004437826073
eta_[124]	-0.135506640999336	0.00171257084636891	0.20934625993206	-0.541609564595375	-0.277389657033551	-0.136304513269236	0.00336302150022434	0.282001445880695	14942.8459638584	1.00004820786969
eta_[125]	-2.66499618147404	0.00394147938636711	0.221585804580319	-3.12240206729073	-2.809126706577	-2.65856921679704	-2.51089299450455	-2.25241196774829	3160.56954126756	1.00075870429875
eta_[126]	-0.149807580307052	0.00186206355613806	0.207545473947149	-0.551170182753078	-0.292178861990498	-0.151410731685021	-0.0110347178107456	0.259647445372491	12423.316034447	1.00011313801941
eta_[127]	-0.268621701447902	0.00164970340949128	0.206981249246952	-0.673780948869869	-0.407055607749588	-0.270009011228681	-0.13072216084411	0.146266869768093	15741.6504222784	0.999901168564489
eta_[128]	0.523768212365061	0.00269509870185852	0.215122111951392	0.104764995294709	0.378624885859563	0.51832461145789	0.666821839107234	0.948933231939466	6371.19292505505	1.00020694844181
eta_[129]	-2.95714305907751	0.00464430865252401	0.233144421221313	-3.4405079491922	-3.10718164125311	-2.94805639272033	-2.79641647763532	-2.52279012717113	2520.04274254169	1.00024415388614
eta_[130]	-0.194927954113465	0.00171808037314542	0.20576234199762	-0.591094544755992	-0.333712915399196	-0.199400724154645	-0.058311473209745	0.21894705262638	14343.1597554942	1.00001387619763
eta_[131]	-0.215649722686469	0.00169680926826282	0.207376028868273	-0.620737811537251	-0.354234404371764	-0.217925153189954	-0.0791633900233607	0.19291952357331	14936.575967853	0.999937877168271
eta_[132]	-2.77733541795616	0.0040452294802566	0.221273070893682	-3.22974208588988	-2.92558620520305	-2.77371186018473	-2.62308587822149	-2.35827367033481	2992.06345140606	1.000772974339
eta_[133]	0.457024831974523	0.00252606518320367	0.215131472482126	0.047589706080841	0.308742357395445	0.450681140854369	0.600575376778046	0.889463721112484	7253.01863975782	0.999974162674487
eta_[134]	-0.314490692750197	0.00168845168338207	0.204157121225476	-0.711412144965487	-0.451282661723673	-0.318540202620025	-0.178066175789439	0.0880381959694317	14620.1487593531	0.999871218618977
eta_[135]	-2.98400975516838	0.00451613876622522	0.236090477192559	-3.46661741159775	-3.13750855478274	-2.97493114174907	-2.8201844499347	-2.54998806636467	2732.89146393165	1.00033763251745
eta_[136]	0.334490914710435	0.00249761672003333	0.213853435319788	-0.0782297464620359	0.188568460589669	0.330845869471973	0.477460817698829	0.764857558261571	7331.29805360555	1.00009806490832
eta_[137]	-0.0538560285154046	0.00195639073204009	0.204069123933108	-0.44433911411961	-0.191758066582257	-0.0566381308414284	0.0816819073857118	0.356547407651402	10880.3635424413	0.999984062383051
eta_[138]	0.129664088051733	0.00215916315175465	0.208673160582615	-0.264630319484404	-0.0128673265853671	0.125286458145945	0.270485101548665	0.553350114667708	9340.33102399668	1.00004078804628
